trial,width,depth,sdrp,time,fidelity
1,25,6,0.23750000000000002,0.024911407999752555,0.9003199104865645
1,25,6,0.225,0.025128965000021708,0.9003197411119525
1,25,6,0.21250000000000002,0.024133118000008835,0.9003196824177874
1,25,6,0.2,0.02828378000003795,0.9003201989265711
1,25,6,0.1875,0.025392009999904985,0.9003195063353153
1,25,6,0.17500000000000002,0.02503940699989471,0.9003197377580001
1,25,6,0.1625,0.024381311000070127,0.9003202039575022
1,25,6,0.15000000000000002,0.025228564999906666,0.9003199054556349
1,25,6,0.1375,0.04042616100014129,0.9158427357522122
1,25,6,0.125,0.04157574500004557,0.9158428517527415
1,25,6,0.1125,0.04052431499985687,0.9158427357522122
1,25,6,0.1,0.04188899600012519,0.915842793752475
1,25,6,0.08750000000000001,0.04108559099995546,0.9601829037141095
1,25,6,0.07500000000000001,0.04086630600022545,1.0
1,25,6,0.0625,0.041563899999800924,1.0
1,25,6,0.05,0.04109509699992486,1.0
1,25,6,0.037500000000000006,0.04310434900025939,1.0
1,25,6,0.025,0.040928314000211685,1.0
1,25,6,0.0125,0.0430021189999934,1.0
1,25,6,0.0,0.041030895999938366,1.0
2,25,6,1.0,0.011206960999970761,0.002972928138203572
2,25,6,0.9875,0.011690666000049532,0.003696862244397768
2,25,6,0.9750000000000001,0.01291088000016316,0.0036968690214625403
2,25,6,0.9625,0.012640400000236696,0.003696864180639239
2,25,6,0.9500000000000001,0.011091277999639715,0.0036968661992979367
2,25,6,0.9375,0.012873385000148119,0.010604033654528574
2,25,6,0.925,0.010852695000266976,0.010604023580007445
2,25,6,0.9125000000000001,0.011266694999903848,0.010604026368060154
2,25,6,0.9,0.011359633000211034,0.010604015879998516
2,25,6,0.8875000000000001,0.010975624999900901,0.010604017773675544
2,25,6,0.875,0.011759196000184602,0.006486297443206142
2,25,6,0.8625,0.011538998000105494,0.0077556297924657675
2,25,6,0.8500000000000001,0.01479026899960445,0.007737451819567553
2,25,6,0.8375,0.012031725999804621,0.011089740489005736
2,25,6,0.8250000000000001,0.011987368000063725,0.018367423790870953
2,25,6,0.8125,0.011953126000207703,0.031231432307553795
2,25,6,0.8,0.01243951600008586,0.031231448337876135
2,25,6,0.7875000000000001,0.012669088999700762,0.0312314453165106
2,25,6,0.775,0.013181885999983933,0.06615368579854201
2,25,6,0.7625000000000001,0.014712696000060532,0.06615367174751688
2,25,6,0.75,0.0117706129999533,0.06615376681629521
2,25,6,0.7375,0.013703972999792313,0.06615374211434141
2,25,6,0.7250000000000001,0.012051922999944509,0.07855277170460552
2,25,6,0.7125,0.01239377499996408,0.12268494745966109
2,25,6,0.7000000000000001,0.012261117999969429,0.12268485229601588
2,25,6,0.6875,0.012430386999767506,0.12268490444105681
2,25,6,0.675,0.012816448000194214,0.12268500491780049
2,25,6,0.6625000000000001,0.01157286399984514,0.12268476508059227
2,25,6,0.65,0.011721004999799334,0.12268482669482271
2,25,6,0.6375000000000001,0.011673982000047545,0.12268491251775578
2,25,6,0.625,0.012174237000181165,0.12268484309101164
2,25,6,0.6125,0.013330069999938132,0.17791588506571168
2,25,6,0.6000000000000001,0.012892892999843752,0.17791597084503954
2,25,6,0.5875,0.01379722399997263,0.17791589998880558
2,25,6,0.5750000000000001,0.014310294000097201,0.17791585027968432
2,25,6,0.5625,0.012794921000022441,0.1779158622823646
2,25,6,0.55,0.013431824000235792,0.17791590593318893
2,25,6,0.5375,0.012823437999941234,0.21288452638341093
2,25,6,0.525,0.012990126000204327,0.21288462164936361
2,25,6,0.5125000000000001,0.013004975000058039,0.21288455106730092
2,25,6,0.5,0.013255872999707208,0.21288454962988557
2,25,6,0.48750000000000004,0.013155848000224069,0.2128846725413254
2,25,6,0.47500000000000003,0.013436584999908519,0.21288449230676026
2,25,6,0.4625,0.013341560999833746,0.21288452958042062
2,25,6,0.45,0.012872510999841325,0.21288470335903495
2,25,6,0.4375,0.017732152000007773,0.31409074742228876
2,25,6,0.42500000000000004,0.020144833999893308,0.4003353696100588
2,25,6,0.41250000000000003,0.020781006000106572,0.40033518398170614
2,25,6,0.4,0.02033082199977798,0.4003351600732653
2,25,6,0.3875,0.020666127999902528,0.40033506238889016
2,25,6,0.375,0.020214562000091973,0.4003350958979837
2,25,6,0.36250000000000004,0.020612038999843207,0.40033492215406313
2,25,6,0.35000000000000003,0.02055770200013285,0.4003350704748812
2,25,6,0.3375,0.02056507999986934,0.4003354062417248
2,25,6,0.325,0.02061795700001312,0.40033525701198175
2,25,6,0.3125,0.021277125000324304,0.47669110408722276
2,25,6,0.30000000000000004,0.03233142199997019,0.5617339196521671
2,25,6,0.28750000000000003,0.030123254000045563,0.5617341793335288
2,25,6,0.275,0.029482772999926965,0.56173408925266
2,25,6,0.2625,0.030979364000359055,0.561734093405208
2,25,6,0.25,0.03020537200018225,0.5617340129046392
2,25,6,0.23750000000000002,0.02995658400004686,0.6732789193426728
2,25,6,0.225,0.016093949000151042,0.6325093019179908
2,25,6,0.21250000000000002,0.02870131700001366,0.6637738364785362
2,25,6,0.2,0.029104952999659872,0.6730982752140323
2,25,6,0.1875,0.029801821999626554,0.6730985558566787
2,25,6,0.17500000000000002,0.02771541999982219,0.8120748635608275
2,25,6,0.1625,0.028611210999770265,0.8120749545536158
2,25,6,0.15000000000000002,0.030368437000106496,0.9469015792176353
2,25,6,0.1375,0.03072546199973658,0.9469017486470811
2,25,6,0.125,0.03026857899976676,0.946901759119299
2,25,6,0.1125,0.03127132900044671,0.9469020519556279
2,25,6,0.1,0.03216944699988744,0.9990960955375606
2,25,6,0.08750000000000001,0.033730126999671484,0.9990958571600524
2,25,6,0.07500000000000001,0.032421052000245254,0.9990963935822196
2,25,6,0.0625,0.033327466000173445,0.999095976377877
2,25,6,0.05,0.03226836599969829,0.9990961551464853
2,25,6,0.037500000000000006,0.03263299099990036,0.9990960359286395
2,25,6,0.025,0.03250899099975868,0.9990958571600524
2,25,6,0.0125,0.03235638299975108,0.9990957379422422
2,25,6,0.0,0.03248108100024183,1.0
3,25,6,1.0,0.011686981999901036,0.0008192337881878911
3,25,6,0.9875,0.012545697999939875,0.0008192319006000076
3,25,6,0.9750000000000001,0.011706801000400446,0.0008192324651973826
3,25,6,0.9625,0.012372599000173068,0.0008192318288809093
3,25,6,0.9500000000000001,0.01214640199987116,0.0008192324972421102
3,25,6,0.9375,0.011918873000013264,0.0008192314840189506
3,25,6,0.925,0.01333052800009682,0.0008192302266473744
3,25,6,0.9125000000000001,0.012737017999825184,0.0031856445514675505
3,25,6,0.9,0.013029022999944573,0.003185641424395815
3,25,6,0.8875000000000001,0.01350467199972627,0.003185645103304058
3,25,6,0.875,0.012501077000251826,0.0056159307277332295
3,25,6,0.8625,0.012905530000352883,0.005615936522845534
3,25,6,0.8500000000000001,0.01250048700012485,0.0056159358429132755
3,25,6,0.8375,0.013564520999807428,0.005615934838705782
3,25,6,0.8250000000000001,0.013494896999873163,0.005615942799147195
3,25,6,0.8125,0.012541360000341228,0.009282792844180501
3,25,6,0.8,0.013417622999895684,0.009282805464128577
3,25,6,0.7875000000000001,0.012755072999880213,0.008148364808145696
3,25,6,0.775,0.012151285999607353,0.008148359511195667
3,25,6,0.7625000000000001,0.013033893999818247,0.008148373899480567
3,25,6,0.75,0.011350812000273436,0.008148361849479953
3,25,6,0.7375,0.011585909000132233,0.021635147217190613
3,25,6,0.7250000000000001,0.011621097999977792,0.02163513383805888
3,25,6,0.7125,0.01132110799971997,0.021635104901181215
3,25,6,0.7000000000000001,0.013503076999768382,0.04731548300144053
3,25,6,0.6875,0.014428763000069011,0.031282574563126636
3,25,6,0.675,0.01432846099987728,0.1185449572033884
3,25,6,0.6625000000000001,0.016087185999822395,0.2519181011047686
3,25,6,0.65,0.014577775999896403,0.25191804664429995
3,25,6,0.6375000000000001,0.015774168000007194,0.2519182627559434
3,25,6,0.625,0.01759716800006572,0.25191804828661873
3,25,6,0.6125,0.018385876000138524,0.27935961330221526
3,25,6,0.6000000000000001,0.018393178999758675,0.27935953033927063
3,25,6,0.5875,0.01741440599971611,0.27935960497665013
3,25,6,0.5750000000000001,0.01842177399976208,0.2793596713210042
3,25,6,0.5625,0.01751481099972807,0.27935950272832355
3,25,6,0.55,0.01728737799976443,0.35120776959824923
3,25,6,0.5375,0.018105506999745558,0.35120778529846036
3,25,6,0.525,0.017214871999840398,0.3512078075404273
3,25,6,0.5125000000000001,0.017256442999951105,0.3512078834247957
3,25,6,0.5,0.017124310999861336,0.3512079671592902
3,25,6,0.48750000000000004,0.017214717000115343,0.3512080574355645
3,25,6,0.47500000000000003,0.017284947000007378,0.35120784875348743
3,25,6,0.4625,0.02257278100023541,0.45877093120990076
3,25,6,0.45,0.023025781999876926,0.45877077910403996
3,25,6,0.4375,0.02320854200024769,0.4587706748517375
3,25,6,0.42500000000000004,0.02320937900003628,0.4587711465508686
3,25,6,0.41250000000000003,0.03298824400008016,0.5808199617283623
3,25,6,0.4,0.03373887799989461,0.5808199747107002
3,25,6,0.3875,0.032579524999619025,0.5808199606465008
3,25,6,0.375,0.03275466100012636,0.5808196847718883
3,25,6,0.36250000000000004,0.03389474799996606,0.5808199974297924
3,25,6,0.35000000000000003,0.03269950499998231,0.5808196826081664
3,25,6,0.3375,0.03477886900009253,0.5808197216227787
3,25,6,0.325,0.03379010399976323,0.5808199606465008
3,25,6,0.3125,0.03288250900004641,0.5808200353625642
3,25,6,0.30000000000000004,0.033628849999786325,0.5808200483449039
3,25,6,0.28750000000000003,0.033019400000284804,0.5808199162901817
3,25,6,0.275,0.03846750899992912,0.6761925946930436
3,25,6,0.2625,0.03705007600001409,0.6761923327156681
3,25,6,0.25,0.0384602500002984,0.6761924661446372
3,25,6,0.23750000000000002,0.0373190440000144,0.6761923754601669
3,25,6,0.225,0.03846162799982267,0.863721105469723
3,25,6,0.21250000000000002,0.036906465999891225,0.8637208866721446
3,25,6,0.2,0.038652729000205,0.8637210539879349
3,25,6,0.1875,0.037560945000223,0.8637207804909868
3,25,6,0.17500000000000002,0.03861677800023244,0.8637211182396202
3,25,6,0.1625,0.037541956000040955,0.8637210539879349
3,25,6,0.15000000000000002,0.044777198000247154,0.9399857739136974
3,25,6,0.1375,0.045207138000023406,0.9399858859687404
3,25,6,0.125,0.04487761800010048,0.9399858316920773
3,25,6,0.1125,0.04490422500020941,0.9399858281903573
3,25,6,0.1,0.04533309199996438,0.9399857721628375
3,25,6,0.08750000000000001,0.044860128999971494,0.9399858316920773
3,25,6,0.07500000000000001,0.04456510900035937,0.9399858859687404
3,25,6,0.0625,0.050675381000019115,0.9715155199384339
3,25,6,0.05,0.050684948999787593,0.9715154619184989
3,25,6,0.037500000000000006,0.05159085200011759,0.9715155198253346
3,25,6,0.025,0.050737899000068865,0.9874436079647356
3,25,6,0.0125,0.05229137299966169,1.0
3,25,6,0.0,0.052544482999564934,1.0
4,25,6,1.0,0.012959873999989213,0.0023525839063514987
4,25,6,0.9875,0.013739869999881194,0.002352590355063766
4,25,6,0.9750000000000001,0.014241849999962142,0.0023525839819415
4,25,6,0.9625,0.01365634300009333,0.002352588662774911
4,25,6,0.9500000000000001,0.017503426000075706,0.002352586808625872
4,25,6,0.9375,0.013893785999698594,0.0023525867513855482
4,25,6,0.925,0.014492215999780456,0.002352582828372611
4,25,6,0.9125000000000001,0.013505468999937875,0.002352583094580766
4,25,6,0.9,0.01499037799976577,0.002352590200322948
4,25,6,0.8875000000000001,0.014202628000020923,0.002352589196835836
4,25,6,0.875,0.012679620000199066,0.0023525832367227873
4,25,6,0.8625,0.01371189100018455,0.002217030755000157
4,25,6,0.8500000000000001,0.01471586900015609,0.0040931542193876295
4,25,6,0.8375,0.01495143400006782,0.004093153645674608
4,25,6,0.8250000000000001,0.014441752000038832,0.004093156320779037
4,25,6,0.8125,0.01414458299996113,0.008818906468987673
4,25,6,0.8,0.014246813999761798,0.008818899781354101
4,25,6,0.7875000000000001,0.013903332000154478,0.00881890297527856
4,25,6,0.775,0.015180756999598088,0.008818907090114476
4,25,6,0.7625000000000001,0.01177310800039777,0.013308032457303635
4,25,6,0.75,0.011646587000086583,0.013308024890725408
4,25,6,0.7375,0.011760355999740568,0.013308042623544297
4,25,6,0.7250000000000001,0.012144063999585342,0.013308033072359424
4,25,6,0.7125,0.012708893000308308,0.013308002002007392
4,25,6,0.7000000000000001,0.011892003000411933,0.01330801899734928
4,25,6,0.6875,0.01161266400004024,0.013308061341717565
4,25,6,0.675,0.01391071100033514,0.013308035636383239
4,25,6,0.6625000000000001,0.014009762000114279,0.013308030358058016
4,25,6,0.65,0.013808287999836466,0.013308032928278342
4,25,6,0.6375000000000001,0.01280206299998099,0.01330804403027251
4,25,6,0.625,0.011864367999805836,0.013308023319777889
4,25,6,0.6125,0.012779950999629364,0.019235202480430636
4,25,6,0.6000000000000001,0.015395076000004337,0.02752786144105453
4,25,6,0.5875,0.014301380000233621,0.07147959136769906
4,25,6,0.5750000000000001,0.02464810599985867,0.19130268097132058
4,25,6,0.5625,0.024865204999969137,0.1913023684710334
4,25,6,0.55,0.02452632699987589,0.1913024497139324
4,25,6,0.5375,0.02553858000010223,0.20812712661571342
4,25,6,0.525,0.02555447799977628,0.20812706613967288
4,25,6,0.5125000000000001,0.025615259999995033,0.20812699001160517
4,25,6,0.5,0.024212218999764445,0.2081270961838575
4,25,6,0.48750000000000004,0.025179110999943077,0.2081269872979381
4,25,6,0.47500000000000003,0.024177800999950705,0.20812706972559147
4,25,6,0.4625,0.024481894000018656,0.2078502566848219
4,25,6,0.45,0.025995906999924046,0.26755765393825215
4,25,6,0.4375,0.02481669700000566,0.34521238278309746
4,25,6,0.42500000000000004,0.026373270000021876,0.3452122546637433
4,25,6,0.41250000000000003,0.02458197000032669,0.34521250897347394
4,25,6,0.4,0.025790063000386,0.3452119762414212
4,25,6,0.3875,0.025182135000250128,0.3452119643457843
4,25,6,0.375,0.024669558000368852,0.34521230321084556
4,25,6,0.36250000000000004,0.02454238800009989,0.34521217653828845
4,25,6,0.35000000000000003,0.024738943000102154,0.34521212799120404
4,25,6,0.3375,0.02480662600009964,0.34521190872564944
4,25,6,0.325,0.02604014400003507,0.34521214888895474
4,25,6,0.3125,0.024899485999867466,0.41211372473042507
4,25,6,0.30000000000000004,0.041434858000229724,0.608463779590549
4,25,6,0.28750000000000003,0.040584056999705354,0.6084642510652083
4,25,6,0.275,0.04212299399978292,0.6084639461933316
4,25,6,0.2625,0.048865863000173704,0.7051924239804348
4,25,6,0.25,0.04953904200010584,0.7051922026518023
4,25,6,0.23750000000000002,0.04877596699998321,0.705191797430124
4,25,6,0.225,0.051352040999972814,0.7051926072169517
4,25,6,0.21250000000000002,0.0497478150000461,0.7051919616204031
4,25,6,0.2,0.049659653999697184,0.705192565184198
4,25,6,0.1875,0.050101458999961324,0.7051918719725059
4,25,6,0.17500000000000002,0.06745933100000912,0.8504487083042959
4,25,6,0.1625,0.06876467999973102,0.8504491847177408
4,25,6,0.15000000000000002,0.06665887899998779,0.9251723100682543
4,25,6,0.1375,0.052713283999764826,0.9885472964271683
4,25,6,0.125,0.051345014999697014,0.9885472982684812
4,25,6,0.1125,0.05226087200026086,0.9885474757250211
4,25,6,0.1,0.05096837200017035,0.9885480092456533
4,25,6,0.08750000000000001,0.05210500199973467,0.9885468232098852
4,25,6,0.07500000000000001,0.051143988000148966,0.9885470022774882
4,25,6,0.0625,0.05303134699988732,0.9885479500934379
4,25,6,0.05,0.052011163999850396,0.9885470029679801
4,25,6,0.037500000000000006,0.05276361200003521,0.9885475931087421
4,25,6,0.025,0.05176238900003227,0.9885476527212645
4,25,6,0.0125,0.06701560900000914,0.9971806407072159
4,25,6,0.0,0.07294304900005955,1.0
5,25,6,1.0,0.01252923899983216,0.0008871785598655849
5,25,6,0.9875,0.0124962179997965,0.0008871768176171112
5,25,6,0.9750000000000001,0.013034389000040392,0.0008871784480120766
5,25,6,0.9625,0.012701575999926717,0.000887177922517667
5,25,6,0.9500000000000001,0.013644791999922745,0.0008871767647372537
5,25,6,0.9375,0.01247429800014288,0.0008871776446915425
5,25,6,0.925,0.012962644000253931,0.002181207085008314
5,25,6,0.9125000000000001,0.012538018000213924,0.002181209404876796
5,25,6,0.9,0.012055362999944919,0.0021812059982056265
5,25,6,0.8875000000000001,0.01264934099981474,0.0021812083835858797
5,25,6,0.875,0.01171255300005214,0.0021812048184666867
5,25,6,0.8625,0.012746329000037804,0.0021812110614919202
5,25,6,0.8500000000000001,0.011770900000101392,0.0021812061759536924
5,25,6,0.8375,0.012444388999938383,0.0021812096458527683
5,25,6,0.8250000000000001,0.01196045699998649,0.002181205599288234
5,25,6,0.8125,0.013575544000104856,0.0021812116638053954
5,25,6,0.8,0.01191531099993881,0.0025196530163213455
5,25,6,0.7875000000000001,0.013766879999820958,0.0025196566301029276
5,25,6,0.775,0.011569593999865901,0.002519659338975881
5,25,6,0.7625000000000001,0.013458846000048652,0.002519652851765343
5,25,6,0.75,0.012995332000173221,0.002519660327487906
5,25,6,0.7375,0.012617878000128258,0.009166599247933685
5,25,6,0.7250000000000001,0.012871278000147868,0.009166586946037308
5,25,6,0.7125,0.013349271999686607,0.00916658190064253
5,25,6,0.7000000000000001,0.012596934999692166,0.009166581098160365
5,25,6,0.6875,0.02119859300000826,0.022399359129185847
5,25,6,0.675,0.015565899999728572,0.02239942556644589
5,25,6,0.6625000000000001,0.014046748000055231,0.022399432956488486
5,25,6,0.65,0.017014930000186723,0.02005287940501316
5,25,6,0.6375000000000001,0.015430369000114297,0.0391999094461679
5,25,6,0.625,0.016602362999947218,0.057844699864989975
5,25,6,0.6125,0.014065730000311305,0.032564705694779636
5,25,6,0.6000000000000001,0.015622945000359323,0.06306377815944537
5,25,6,0.5875,0.015082612999776757,0.06306382820708446
5,25,6,0.5750000000000001,0.0167332829996667,0.06306382045435972
5,25,6,0.5625,0.014736648999587487,0.06306378778427064
5,25,6,0.55,0.016848209999807295,0.08957900217380076
5,25,6,0.5375,0.017013252999731776,0.0895788595764052
5,25,6,0.525,0.01872341199987204,0.0895788532255392
5,25,6,0.5125000000000001,0.01726896599984684,0.08957874794096911
5,25,6,0.5,0.016975751999780186,0.15462770720748553
5,25,6,0.48750000000000004,0.0186053939996782,0.20535239308771186
5,25,6,0.47500000000000003,0.018876598999668204,0.17875610350372217
5,25,6,0.4625,0.01935164899987285,0.41385112322409096
5,25,6,0.45,0.021599320999939664,0.41385133140392444
5,25,6,0.4375,0.019872158999987732,0.41385096895620505
5,25,6,0.42500000000000004,0.019729818000087107,0.4138511937094059
5,25,6,0.41250000000000003,0.020019892000163964,0.41385130519474733
5,25,6,0.4,0.020320261000051687,0.5201261233357598
5,25,6,0.3875,0.020330574000126944,0.5201258637551879
5,25,6,0.375,0.021176068000386294,0.5201261108623261
5,25,6,0.36250000000000004,0.019771753999975772,0.5201261786185062
5,25,6,0.35000000000000003,0.021122303000083775,0.6325992082971803
5,25,6,0.3375,0.02127401000007012,0.6325992460030325
5,25,6,0.325,0.0196626130000368,0.6325994508813547
5,25,6,0.3125,0.01941033299999617,0.6325994201716955
5,25,6,0.30000000000000004,0.018939874999887252,0.6325993350389307
5,25,6,0.28750000000000003,0.021819460000187973,0.6325991739789651
5,25,6,0.275,0.019296165000014298,0.63259916676183
5,25,6,0.2625,0.02003926199995476,0.6325990717607732
5,25,6,0.25,0.020186032999845338,0.6325995734254296
5,25,6,0.23750000000000002,0.02054156000031071,0.632599158292743
5,25,6,0.225,0.02627134800013664,0.8863723042693584
5,25,6,0.21250000000000002,0.027505192999797146,0.8863725694608029
5,25,6,0.2,0.026318851999803883,0.8863726783234617
5,25,6,0.1875,0.02813619500011555,0.8863724635905903
5,25,6,0.17500000000000002,0.035418262999883154,0.9754651906845101
5,25,6,0.1625,0.035716415000024426,0.9754653088995342
5,25,6,0.15000000000000002,0.03608369399989897,0.9754654276823682
5,25,6,0.1375,0.0346547079998345,0.9754652514386273
5,25,6,0.125,0.034905997999885585,0.9754654273416908
5,25,6,0.1125,0.034420009999848844,0.9754654277959274
5,25,6,0.1,0.03665903099999923,0.9754652497352407
5,25,6,0.08750000000000001,0.03586498200002097,0.9754653687451859
5,25,6,0.07500000000000001,0.0360425200001373,0.9754651328829329
5,25,6,0.0625,0.03595975799998996,0.9754653095808888
5,25,6,0.05,0.03417684099986218,0.97546542745525
5,25,6,0.037500000000000006,0.03649405399983152,0.9945283300196132
5,25,6,0.025,0.03579700199998115,0.9945282706253288
5,25,6,0.0125,0.03496967500041137,0.9945283300196132
5,25,6,0.0,0.048674307000055705,1.0
6,25,6,1.0,0.010804733999975724,0.0023705054278689974
6,25,6,0.9875,0.010505116999866004,0.0023705065468653487
6,25,6,0.9750000000000001,0.011293350999949325,0.0023705033922276787
6,25,6,0.9625,0.010792389000016556,0.0023705079508634596
6,25,6,0.9500000000000001,0.010634707000008348,0.0023705071803736435
6,25,6,0.9375,0.011054801000227599,0.0023705070949629863
6,25,6,0.925,0.010247798000364128,0.004147226561458015
6,25,6,0.9125000000000001,0.010395889999927022,0.004147226923573655
6,25,6,0.9,0.010530496999763272,0.004147228554384407
6,25,6,0.8875000000000001,0.01194155299981503,0.0041472199252920615
6,25,6,0.875,0.011227508000047237,0.00414722821769111
6,25,6,0.8625,0.011878574000093067,0.004147220234133161
6,25,6,0.8500000000000001,0.010934020000149758,0.004147230376732068
6,25,6,0.8375,0.011582427000121243,0.004147232142743647
6,25,6,0.8250000000000001,0.010577213000033225,0.00414722874744444
6,25,6,0.8125,0.010737844999766821,0.007046829624687888
6,25,6,0.8,0.011279065000053379,0.009891060122358752
6,25,6,0.7875000000000001,0.011903332000201772,0.009891064248655752
6,25,6,0.775,0.011819527000170638,0.009891071547547958
6,25,6,0.7625000000000001,0.010615031000270392,0.009891068451815225
6,25,6,0.75,0.012134603000049538,0.009891080833744433
6,25,6,0.7375,0.011676408000312222,0.06525438849530549
6,25,6,0.7250000000000001,0.01290779000009934,0.06525433137546553
6,25,6,0.7125,0.012763266000092699,0.06525435688961459
6,25,6,0.7000000000000001,0.015573454000332276,0.0652543558783163
6,25,6,0.6875,0.012125100000048405,0.09152200823159365
6,25,6,0.675,0.011847883999962505,0.13873438973292504
6,25,6,0.6625000000000001,0.011454048000359762,0.1387344362391863
6,25,6,0.65,0.011375289000170596,0.13873447761757804
6,25,6,0.6375000000000001,0.011140189999878203,0.13873454684404266
6,25,6,0.625,0.011012002999905235,0.13873442489525875
6,25,6,0.6125,0.015649285000108648,0.23677768598049198
6,25,6,0.6000000000000001,0.015043480999793246,0.2367775748609238
6,25,6,0.5875,0.014800682999975834,0.23677787120056162
6,25,6,0.5750000000000001,0.015682358000049135,0.23677756422790366
6,25,6,0.5625,0.014904203999776655,0.23677758540780522
6,25,6,0.55,0.014039338000202406,0.4671879798625808
6,25,6,0.5375,0.013994881000144233,0.4671878163659668
6,25,6,0.525,0.015403399999740941,0.4671882305633921
6,25,6,0.5125000000000001,0.015269441999862465,0.46718804252417406
6,25,6,0.5,0.014906858999893302,0.4671880565222462
6,25,6,0.48750000000000004,0.015778541999679874,0.46718811224259976
6,25,6,0.47500000000000003,0.017147182000371686,0.46718810171175157
6,25,6,0.4625,0.01585067899986825,0.4671878476661583
6,25,6,0.45,0.015043417000015324,0.4671879695424885
6,25,6,0.4375,0.01475908000020354,0.46718811921104364
6,25,6,0.42500000000000004,0.014647134999904665,0.4671881992155856
6,25,6,0.41250000000000003,0.01656709700000647,0.4671880530686179
6,25,6,0.4,0.014150761000109924,0.46718796601407747
6,25,6,0.3875,0.014000628999838227,0.4671879172417868
6,25,6,0.375,0.015513194000050134,0.46718799035263536
6,25,6,0.36250000000000004,0.015924029999951017,0.46718802862128106
6,25,6,0.35000000000000003,0.016915721999794187,0.5704050272547285
6,25,6,0.3375,0.018762987999707548,0.5704048954596334
6,25,6,0.325,0.017160909999802243,0.5704045938035351
6,25,6,0.3125,0.026952329000323516,0.5929720501971204
6,25,6,0.30000000000000004,0.025651179000306,0.592971868921658
6,25,6,0.28750000000000003,0.02724865599975601,0.5929718602668951
6,25,6,0.275,0.026727485000265006,0.5929723947915038
6,25,6,0.2625,0.02670536000005086,0.5929717366151114
6,25,6,0.25,0.025340055000015127,0.6798676466098691
6,25,6,0.23750000000000002,0.02725125000006301,0.6798671756061705
6,25,6,0.225,0.02475958500008346,0.7611323889875633
6,25,6,0.21250000000000002,0.02727577800033032,0.7611316858986735
6,25,6,0.2,0.030692462000388332,0.8514822372777664
6,25,6,0.1875,0.032867476000319584,0.8514825608856702
6,25,6,0.17500000000000002,0.030782712000018364,0.851482288166362
6,25,6,0.1625,0.03224607800029844,0.8514822943245389
6,25,6,0.15000000000000002,0.03254566900022837,0.9224994735749247
6,25,6,0.1375,0.053958776999934344,0.9974965587758867
6,25,6,0.125,0.0525780869998016,0.9974967372728263
6,25,6,0.1125,0.05390033699995911,0.9974969156536737
6,25,6,0.1,0.052861753000343015,0.9974968561982263
6,25,6,0.08750000000000001,0.05398288600008527,0.9974969156536737
6,25,6,0.07500000000000001,0.05278050400011125,0.9974969752107333
6,25,6,0.0625,0.05413684099994498,0.9974965587323403
6,25,6,0.05,0.053607032999934745,0.9974967372147643
6,25,6,0.037500000000000006,0.05263960299998871,0.9974967967282667
6,25,6,0.025,0.052667857999949774,0.9974969158133441
6,25,6,0.0125,0.05186072500009686,0.9974969751671868
6,25,6,0.0,0.056955732999995234,1.0
7,25,6,1.0,0.011689475999901333,0.0012405550795225007
7,25,6,0.9875,0.011581874000057724,0.0012405573948735297
7,25,6,0.9750000000000001,0.011159981999753654,0.0012405549673152317
7,25,6,0.9625,0.010964651999984198,0.0012405567031317927
7,25,6,0.9500000000000001,0.012031421999836311,0.0012405584887328121
7,25,6,0.9375,0.01203981400021803,0.001240557690792173
7,25,6,0.925,0.011470229999758885,0.0012405575459254593
7,25,6,0.9125000000000001,0.014797969000028388,0.0012405560958240838
7,25,6,0.9,0.011880555000061577,0.0012405576282718872
7,25,6,0.8875000000000001,0.012503433000347286,0.0012405590119440738
7,25,6,0.875,0.012781425999946805,0.0009868774360956884
7,25,6,0.8625,0.012156024999967485,0.0009868779424990573
7,25,6,0.8500000000000001,0.01273585799981447,0.0009868801344082706
7,25,6,0.8375,0.012748906000069837,0.0010830828863928395
7,25,6,0.8250000000000001,0.013891070000227046,0.0029864385949041196
7,25,6,0.8125,0.013671438000073977,0.0029864324674279312
7,25,6,0.8,0.017246456000066246,0.011124309537010789
7,25,6,0.7875000000000001,0.016238901000178885,0.011124313390979898
7,25,6,0.775,0.01522038800021619,0.012147498286678831
7,25,6,0.7625000000000001,0.015969721999681497,0.021932280301934712
7,25,6,0.75,0.01669516999982079,0.021932268444284714
7,25,6,0.7375,0.016921087999890005,0.021932226264560862
7,25,6,0.7250000000000001,0.016940025000167225,0.0219322501021545
7,25,6,0.7125,0.017105296999943675,0.021932210077076963
7,25,6,0.7000000000000001,0.017146399000012025,0.01957809934347205
7,25,6,0.6875,0.017341232000035234,0.01957812012756585
7,25,6,0.675,0.017437706000237085,0.019578125783811833
7,25,6,0.6625000000000001,0.01695187499990425,0.01957811265110148
7,25,6,0.65,0.015825168999981543,0.019578104779627608
7,25,6,0.6375000000000001,0.016493362999881356,0.019578134166546024
7,25,6,0.625,0.015721695999673102,0.04902139045454085
7,25,6,0.6125,0.015713246000359504,0.049021326815102025
7,25,6,0.6000000000000001,0.015225193000333093,0.04902144068332717
7,25,6,0.5875,0.016975870999885956,0.1270208814558642
7,25,6,0.5750000000000001,0.016966574999969453,0.1270209003843761
7,25,6,0.5625,0.016891088000193122,0.12702089943707248
7,25,6,0.55,0.01625041900024371,0.12879088924517548
7,25,6,0.5375,0.016476840999985143,0.178448827611552
7,25,6,0.525,0.018863500999941607,0.17844891272337832
